  0.0000000e+000,  6.6936058e-004,
  1.2500000e+002,  6.4577254e-004,
  2.5000000e+002,  4.4866405e-004,
  3.7500000e+002,  1.9460614e-004,
  5.0000000e+002,  7.4272943e-005,
  6.2500000e+002,  7.3076082e-005,
  7.5000000e+002,  1.3044204e-004,
  8.7500000e+002,  2.4948540e-004,
  1.0000000e+003,  4.4988048e-004,
  1.1250000e+003,  7.6122898e-004,
  1.2500000e+003,  1.2226373e-003,
  1.3750000e+003,  1.8690443e-003,
  1.5000000e+003,  2.7752417e-003,
  1.6250000e+003,  4.0052996e-003,
  1.7500000e+003,  5.5844018e-003,
  1.8750000e+003,  7.5729522e-003,
  2.0000000e+003,  1.0002047e-002,
  2.1250000e+003,  1.2909734e-002,
  2.2500000e+003,  1.6228583e-002,
  2.3750000e+003,  1.9977016e-002,
  2.5000000e+003,  2.4260594e-002,
  2.6250000e+003,  2.8232665e-002,
  2.7500000e+003,  3.2501127e-002,
  2.8750000e+003,  3.7516390e-002,
  3.0000000e+003,  4.2263021e-002,
  3.1250000e+003,  4.6684741e-002,
  3.2500000e+003,  4.9819168e-002,
  3.3750000e+003,  5.2130621e-002,
  3.5000000e+003,  5.4660160e-002,
  3.6250000e+003,  5.7545743e-002,
  3.7500000e+003,  5.9245308e-002,
  3.8750000e+003,  6.0747889e-002,
  4.0000000e+003,  6.1952135e-002,
  4.1250000e+003,  6.3137536e-002,
  4.2500000e+003,  6.3437386e-002,
  4.3750000e+003,  6.3825048e-002,
  4.5000000e+003,  6.5002250e-002,
  4.6250000e+003,  6.6022192e-002,
  4.7500000e+003,  6.6741116e-002,
  4.8750000e+003,  6.7467868e-002,
  5.0000000e+003,  6.8018150e-002,
  5.1250000e+003,  6.8202533e-002,
  5.2500000e+003,  6.7742450e-002,
  5.3750000e+003,  6.8202533e-002,
  5.5000000e+003,  6.8018150e-002,
  5.6250000e+003,  6.7058138e-002,
  5.7500000e+003,  6.6967374e-002,
  5.8750000e+003,  6.6695933e-002,
  6.0000000e+003,  6.6290891e-002,
  6.1250000e+003,  6.6156405e-002,
  6.2500000e+003,  6.5888252e-002,
  6.3750000e+003,  6.6066919e-002,
  6.5000000e+003,  6.5311013e-002,
  6.6250000e+003,  6.4826519e-002,
  6.7500000e+003,  6.6246013e-002,
  6.8750000e+003,  6.6605717e-002,
  7.0000000e+003,  6.4958301e-002,
  7.1250000e+003,  6.4563756e-002,
  7.2500000e+003,  6.3954795e-002,
  7.3750000e+003,  6.2036047e-002,
  7.5000000e+003,  6.1492557e-002,
  7.6250000e+003,  6.2542027e-002,
  7.7500000e+003,  6.2246355e-002,
  7.8750000e+003,  6.0583606e-002,
  8.0000000e+003,  5.9526673e-002,
  8.1250000e+003,  5.8845649e-002,
  8.2500000e+003,  5.8369574e-002,
  8.3750000e+003,  5.7506785e-002,
  8.5000000e+003,  5.7002975e-002,
  8.6250000e+003,  5.4994185e-002,
  8.7500000e+003,  5.3020313e-002,
  8.8750000e+003,  5.3633921e-002,
  9.0000000e+003,  5.3742950e-002,
  9.1250000e+003,  5.2698277e-002,
  9.2500000e+003,  5.1048100e-002,
  9.3750000e+003,  4.9483096e-002,
  9.5000000e+003,  4.7998523e-002,
  9.6250000e+003,  4.6906454e-002,
  9.7500000e+003,  4.5560853e-002,
  9.8750000e+003,  4.4766004e-002,
  1.0000000e+004,  4.3188485e-002,
  1.0125000e+004,  4.1134075e-002,
  1.0250000e+004,  3.9657641e-002,
  1.0375000e+004,  3.9018592e-002,
  1.0500000e+004,  3.8053512e-002,
  1.0625000e+004,  3.6886856e-002,
  1.0750000e+004,  3.5780222e-002,
  1.0875000e+004,  3.4800841e-002,
  1.1000000e+004,  3.3325421e-002,
  1.1125000e+004,  3.1440811e-002,
  1.1250000e+004,  3.0209885e-002,
