  0.0000000e+000,  2.3410665e-003,
  2.5000000e+002,  1.6265052e-003,
  5.0000000e+002,  5.4511287e-004,
  7.5000000e+002,  4.6969080e-004,
  1.0000000e+003,  1.2799365e-003,
  1.2500000e+003,  3.0012513e-003,
  1.5000000e+003,  6.2470789e-003,
  1.7500000e+003,  1.1883733e-002,
  2.0000000e+003,  2.0299565e-002,
  2.2500000e+003,  3.1647118e-002,
  2.5000000e+003,  4.6421977e-002,
  2.7500000e+003,  6.3251383e-002,
  3.0000000e+003,  7.8177892e-002,
  3.2500000e+003,  9.0302689e-002,
  3.5000000e+003,  1.0131559e-001,
  3.7500000e+003,  1.0959163e-001,
  4.0000000e+003,  1.1290476e-001,
  4.2500000e+003,  1.1568988e-001,
  4.5000000e+003,  1.1870427e-001,
  4.7500000e+003,  1.1934881e-001,
  5.0000000e+003,  1.1951057e-001,
  5.2500000e+003,  1.2237573e-001,
  5.5000000e+003,  1.2212747e-001,
  5.7500000e+003,  1.2163245e-001,
  6.0000000e+003,  1.2387586e-001,
  6.2500000e+003,  1.2287378e-001,
  6.5000000e+003,  1.2105753e-001,
  6.7500000e+003,  1.1951057e-001,
  7.0000000e+003,  1.1782369e-001,
  7.2500000e+003,  1.1663347e-001,
  7.5000000e+003,  1.1467633e-001,
  7.7500000e+003,  1.1176423e-001,
  8.0000000e+003,  1.0959163e-001,
  8.2500000e+003,  1.0615991e-001,
  8.5000000e+003,  1.0228029e-001,
  8.7500000e+003,  1.0002091e-001,
  9.0000000e+003,  9.6757828e-002,
  9.2500000e+003,  9.2467621e-002,
  9.5000000e+003,  8.8487410e-002,
  9.7500000e+003,  8.2695886e-002,
  1.0000000e+004,  7.8389885e-002,
  1.0250000e+004,  7.4762126e-002,
  1.0500000e+004,  7.1157664e-002,
  1.0750000e+004,  6.6952082e-002,
  1.1000000e+004,  6.1686933e-002,
  1.1250000e+004,  5.7144446e-002,
  1.1500000e+004,  5.3187862e-002,
  1.1750000e+004,  5.0179996e-002,
  1.2000000e+004,  4.7374303e-002,
  1.2250000e+004,  4.3354314e-002,
  1.2500000e+004,  3.8615585e-002,
  1.2750000e+004,  3.5029195e-002,
  1.3000000e+004,  3.2936576e-002,
  1.3250000e+004,  3.0718450e-002,
  1.3500000e+004,  2.8630283e-002,
  1.3750000e+004,  2.6360946e-002,
  1.4000000e+004,  2.4091412e-002,
  1.4250000e+004,  2.1913203e-002,
  1.4500000e+004,  1.9945430e-002,
  1.4750000e+004,  1.8728529e-002,
  1.5000000e+004,  1.7825573e-002,
  1.5250000e+004,  1.6290896e-002,
  1.5500000e+004,  1.5030101e-002,
  1.5750000e+004,  1.4065415e-002,
  1.6000000e+004,  1.3198327e-002,
  1.6250000e+004,  1.2292819e-002,
  1.6500000e+004,  1.1318442e-002,
  1.6750000e+004,  1.0541909e-002,
  1.7000000e+004,  9.9524838e-003,
  1.7250000e+004,  9.2947984e-003,
  1.7500000e+004,  8.6220168e-003,
  1.7750000e+004,  8.1124321e-003,
  1.8000000e+004,  7.6278012e-003,
  1.8250000e+004,  7.0852682e-003,
  1.8500000e+004,  6.5946991e-003,
  1.8750000e+004,  6.2386261e-003,
  1.9000000e+004,  5.8818390e-003,
  1.9250000e+004,  5.4894357e-003,
  1.9500000e+004,  5.1336261e-003,
  1.9750000e+004,  4.8269469e-003,
  2.0000000e+004,  4.4988266e-003,
  2.0250000e+004,  4.1873373e-003,
  2.0500000e+004,  3.9398543e-003,
  2.0750000e+004,  3.7347048e-003,
  2.1000000e+004,  3.5474327e-003,
  2.1250000e+004,  3.3490866e-003,
  2.1500000e+004,  3.1768465e-003,
  2.1750000e+004,  3.0359876e-003,
  2.2000000e+004,  2.8701199e-003,
  2.2250000e+004,  2.7447180e-003,
  2.2500000e+004,  2.6035611e-003,
  2.2750000e+004,  2.4746831e-003,
  2.3000000e+004,  2.3252731e-003,
  2.3250000e+004,  2.1525879e-003,
  2.3500000e+004,  2.0460342e-003,
  2.3750000e+004,  1.9859944e-003,
  2.4000000e+004,  1.8774919e-003,
  2.4250000e+004,  1.7581764e-003,
  2.4500000e+004,  1.6893435e-003,
  2.4750000e+004,  1.6298116e-003,
  2.5000000e+004,  1.5787762e-003,
  2.5250000e+004,  1.5179939e-003,
  2.5500000e+004,  1.4244144e-003,
  2.5750000e+004,  1.3594151e-003,
  2.6000000e+004,  1.3017806e-003,
  2.6250000e+004,  1.2432185e-003,
  2.6500000e+004,  1.2018461e-003,
  2.6750000e+004,  1.1493343e-003,
  2.7000000e+004,  1.0821381e-003,
  2.7250000e+004,  1.0147407e-003,
  2.7500000e+004,  9.7303545e-004,
  2.7750000e+004,  9.3052136e-004,
  2.8000000e+004,  8.9651540e-004,
  2.8250000e+004,  8.6726751e-004,
  2.8500000e+004,  8.2266483e-004,
  2.8750000e+004,  7.7877324e-004,
  2.9000000e+004,  7.3872205e-004,
  2.9250000e+004,  7.0358219e-004,
  2.9500000e+004,  6.8339828e-004,
  2.9750000e+004,  6.6110311e-004,
  3.0000000e+004,  6.4040154e-004,
  3.0250000e+004,  6.2371659e-004,
  3.0500000e+004,  5.9606149e-004,
  3.0750000e+004,  5.6540690e-004,
  3.1000000e+004,  5.4363894e-004,
  3.1250000e+004,  5.2983360e-004,
  3.1500000e+004,  5.0668400e-004,
  3.1750000e+004,  4.7224114e-004,
  3.2000000e+004,  4.5069169e-004,
  3.2250000e+004,  4.3539840e-004,
  3.2500000e+004,  4.2491671e-004,
  3.2750000e+004,  4.1609318e-004,
  3.3000000e+004,  4.0251848e-004,
  3.3250000e+004,  3.8597519e-004,
  3.3500000e+004,  3.6861172e-004,
  3.3750000e+004,  3.5179111e-004,
  3.4000000e+004,  3.4054469e-004,
  3.4250000e+004,  3.3099938e-004,
  3.4500000e+004,  3.1782546e-004,
  3.4750000e+004,  3.1312752e-004,
  3.5000000e+004,  3.0496940e-004,
  3.5250000e+004,  2.9184206e-004,
  3.5500000e+004,  2.7946891e-004,
  3.5750000e+004,  2.6852766e-004,
